Date,Open,High,Low,Close,Volume
10-Apr-15,52.08,52.68,51.98,52.43,13032016
9-Apr-15,51.73,52.20,51.69,52.13,13591430
8-Apr-15,51.67,52.22,51.63,51.89,11773034
7-Apr-15,51.83,51.93,51.39,51.52,11562697
6-Apr-15,51.16,51.96,50.98,51.62,13250840
2-Apr-15,51.68,52.22,51.59,51.86,13966921
1-Apr-15,51.37,51.90,51.01,51.62,21577679
31-Mar-15,51.26,51.76,51.16,51.52,13928941
30-Mar-15,51.33,52.00,51.31,51.64,13289150
27-Mar-15,51.49,51.49,50.72,51.00,16052366
26-Mar-15,51.19,51.46,50.47,51.19,21839614
25-Mar-15,51.98,52.11,51.35,51.38,15418182
24-Mar-15,52.35,52.44,51.94,51.94,12887743
23-Mar-15,53.03,53.05,52.48,52.48,13148904
20-Mar-15,52.44,53.17,52.41,52.98,22466236
19-Mar-15,53.57,53.62,52.20,52.38,21150002
18-Mar-15,53.42,53.94,53.17,53.72,18383718
17-Mar-15,53.21,53.99,53.16,53.84,13902934
16-Mar-15,53.74,54.04,53.40,53.69,17031579
13-Mar-15,53.90,54.24,53.26,53.54,20780566
