Date,Open,High,Low,Close,Volume
28-Jul-15,34.70,36.67,34.14,36.54,57688647
27-Jul-15,35.11,35.15,33.88,34.70,24629131
24-Jul-15,36.41,36.41,35.30,35.42,13000824
23-Jul-15,36.00,36.73,35.94,36.19,10407769
22-Jul-15,36.23,36.37,35.51,36.09,11772251
21-Jul-15,35.82,36.75,35.71,36.63,12536207
20-Jul-15,35.75,35.99,35.20,35.81,9889748
17-Jul-15,36.46,36.66,35.60,35.67,12838454
16-Jul-15,35.89,36.45,35.75,36.10,11367681
15-Jul-15,36.66,37.09,35.55,35.66,18296837
14-Jul-15,35.78,38.82,35.77,36.72,50102513
13-Jul-15,34.99,36.14,34.75,35.78,17118202
10-Jul-15,34.68,35.12,34.46,34.91,10639720
9-Jul-15,35.17,35.43,34.31,34.36,14099347
8-Jul-15,35.41,36.05,34.67,34.76,15522331
7-Jul-15,35.35,35.72,34.55,35.52,14203167
6-Jul-15,35.17,35.69,35.00,35.43,11325391
2-Jul-15,35.40,35.97,35.10,35.72,17663959
1-Jul-15,36.05,36.11,35.24,35.40,23674620
30-Jun-15,34.50,36.42,34.44,36.22,26095592
29-Jun-15,34.47,35.09,34.15,34.21,25220715
26-Jun-15,34.97,35.33,34.67,35.26,17387971
25-Jun-15,35.36,35.36,34.96,35.17,10756756
24-Jun-15,35.40,35.75,35.10,35.17,13020956
23-Jun-15,35.78,36.20,34.96,35.37,25891418
22-Jun-15,35.95,36.00,35.34,35.55,21456373
19-Jun-15,34.97,36.28,34.85,35.86,33674913
18-Jun-15,34.63,35.04,34.45,34.66,19447110
17-Jun-15,34.99,35.12,34.17,34.69,27278532
16-Jun-15,34.23,35.20,33.51,34.82,49856071
15-Jun-15,35.24,35.26,34.31,34.67,32932110
12-Jun-15,36.90,37.25,35.55,35.90,60914449
11-Jun-15,35.92,36.17,35.79,35.84,20546962
10-Jun-15,36.01,36.17,35.60,35.85,12634817
9-Jun-15,36.50,36.50,35.56,35.88,14034468
8-Jun-15,36.91,36.98,36.41,36.46,11767083
5-Jun-15,36.79,37.23,36.65,37.00,11854282
4-Jun-15,37.17,37.79,36.51,36.71,23762920
3-Jun-15,36.51,37.17,36.48,37.00,14023524
2-Jun-15,36.45,36.60,36.16,36.40,13128349
1-Jun-15,36.69,36.83,36.43,36.63,10008279
29-May-15,37.05,37.07,36.53,36.67,16849058
28-May-15,36.49,37.33,36.37,36.83,17912105
27-May-15,36.50,36.65,36.10,36.41,14463568
26-May-15,36.67,36.83,36.37,36.51,13068502
22-May-15,36.70,36.98,36.57,36.60,9861815
21-May-15,36.81,36.94,36.39,36.68,17447682
20-May-15,37.49,37.94,36.54,36.78,23404469
19-May-15,37.14,37.88,36.90,37.50,26941996
18-May-15,37.10,37.57,36.90,37.28,11237346
15-May-15,37.36,37.80,37.00,37.10,16799060
14-May-15,37.93,38.09,37.27,37.33,14259607
13-May-15,37.66,38.20,37.53,37.72,14075331
12-May-15,37.29,37.80,37.06,37.48,11792938
11-May-15,37.58,37.86,37.20,37.31,12329491
8-May-15,38.02,38.20,37.55,37.59,14395832
7-May-15,37.24,37.88,36.95,37.71,21258764
6-May-15,37.69,37.78,36.52,37.26,29107858
5-May-15,38.00,38.61,37.36,37.42,22605023
4-May-15,38.72,38.96,37.55,37.88,27622537
1-May-15,39.19,39.24,37.37,37.84,37785543
30-Apr-15,39.28,39.74,38.48,38.96,46651477
29-Apr-15,40.21,41.09,38.07,38.49,120488557
28-Apr-15,52.16,52.22,38.38,42.27,77336612
27-Apr-15,50.84,52.54,50.82,51.66,23991902
24-Apr-15,51.85,51.96,50.24,50.82,14896860
23-Apr-15,51.87,52.20,51.22,51.41,11490400
22-Apr-15,51.48,52.09,51.32,51.73,11479493
21-Apr-15,51.68,51.85,51.10,51.32,8461283
20-Apr-15,51.07,51.48,50.51,51.40,11004476
17-Apr-15,51.71,52.16,50.19,50.66,16676896
16-Apr-15,51.30,52.34,51.14,52.03,14313301
15-Apr-15,51.33,51.87,50.91,51.30,13192067
14-Apr-15,51.75,51.81,50.68,51.20,12231640
13-Apr-15,51.99,52.29,51.45,51.62,12306515
10-Apr-15,52.29,52.45,51.38,51.94,13271155
9-Apr-15,52.15,52.99,51.54,52.17,17877667
8-Apr-15,53.32,53.49,51.95,52.30,22368922
7-Apr-15,51.01,53.28,50.86,52.87,37080755
6-Apr-15,50.03,51.16,49.87,50.84,14539680
2-Apr-15,50.64,50.95,49.88,50.42,13423909
1-Apr-15,51.00,51.69,50.17,50.47,24299197
31-Mar-15,49.62,51.24,49.54,50.08,23898381
30-Mar-15,50.45,50.71,48.66,49.89,20365393
27-Mar-15,50.35,50.89,49.94,50.01,14852364
26-Mar-15,49.65,50.90,49.40,49.92,24385783
25-Mar-15,51.50,51.87,49.31,49.50,31694649
24-Mar-15,48.67,51.79,48.54,51.47,38181773
23-Mar-15,48.24,49.25,47.87,48.46,16389818
20-Mar-15,48.36,49.15,48.25,48.44,18676496
19-Mar-15,46.96,48.15,46.45,47.93,15957089
18-Mar-15,46.75,47.38,46.16,47.20,13115352
17-Mar-15,46.66,47.29,46.44,46.93,13361311
16-Mar-15,46.90,47.07,46.05,46.43,10243160
13-Mar-15,46.94,47.72,46.45,46.66,13368059
